sample_id,timestamp_id,label,branch-instructions,branch-misses,cache-misses,cpu-cycles,instructions,L1-dcache-loads,LLC-stores,iTLB-load-misses
B_1.txt,99,0,0,0,0,0,0,0,0,0
B_1.txt,100,0,0,0,0,0,0,0,0,0
B_2.txt,1,0,0,0,0,0,0,0,0,0
B_2.txt,2,0,0,0,0,0,0,0,0,0
B_2.txt,3,0,0,0,0,0,0,0,0,0
B_2.txt,4,0,1486,219,3223,30276,6614,1734,15,22
B_2.txt,5,0,0,0,0,0,0,0,0,0
B_2.txt,6,0,0,0,0,0,0,0,0,0
B_2.txt,7,0,1476,206,3180,30227,6569,1725,21,22
B_2.txt,8,0,0,0,0,0,0,0,0,0
B_2.txt,9,0,0,0,0,0,0,0,0,0
B_2.txt,10,0,1485,211,2003,26981,6605,1732,23,21
B_2.txt,11,0,0,0,0,0,0,0,0,0
B_2.txt,12,0,0,0,0,0,0,0,0,0
B_2.txt,13,0,0,0,0,0,0,0,0,0
B_2.txt,14,0,1474,207,3112,29678,6551,1716,23,21
B_2.txt,15,0,0,0,0,0,0,0,0,0
B_2.txt,16,0,0,0,0,0,0,0,0,0
B_2.txt,17,0,1472,210,1469,25549,6542,1714,19,21
B_2.txt,18,0,0,0,0,0,0,0,0,0
B_2.txt,19,0,0,0,0,0,0,0,0,0
B_2.txt,20,0,1476,132,1364,21373,6560,1718,16,20
B_2.txt,21,0,0,0,0,0,0,0,0,0
B_2.txt,22,0,0,0,0,0,0,0,0,0
B_2.txt,23,0,0,0,0,0,0,0,0,0
B_2.txt,24,0,1475,201,1722,26654,6555,1716,18,23
B_2.txt,25,0,0,0,0,0,0,0,0,0
B_2.txt,26,0,0,0,0,0,0,0,0,0
B_2.txt,27,0,1481,131,1369,23968,6579,1723,18,27
B_2.txt,28,0,0,0,0,0,0,0,0,0
B_2.txt,29,0,0,0,0,0,0,0,0,0
B_2.txt,30,0,1473,218,1807,39214,6546,1719,27,30
B_2.txt,31,0,0,0,0,0,0,0,0,0
B_2.txt,32,0,0,0,0,0,0,0,0,0
B_2.txt,33,0,0,0,0,0,0,0,0,0
B_2.txt,34,0,1486,212,1680,28685,6594,1726,20,20
B_2.txt,35,0,0,0,0,0,0,0,0,0
B_2.txt,36,0,0,0,0,0,0,0,0,0
B_2.txt,37,0,2190,289,2381,42554,10277,2832,25,21
B_2.txt,38,0,0,0,0,0,0,0,0,0
B_2.txt,39,0,0,0,0,0,0,0,0,0
B_2.txt,40,0,1847,249,1326,70583,8548,2306,46,22
B_2.txt,41,0,0,0,0,0,0,0,0,0
B_2.txt,42,0,0,0,0,0,0,0,0,0
B_2.txt,43,0,0,0,0,0,0,0,0,0
B_2.txt,44,0,1474,197,1251,56290,6551,1716,26,20
B_2.txt,45,0,0,0,0,0,0,0,0,0
B_2.txt,46,0,0,0,0,0,0,0,0,0
B_2.txt,47,0,2319,316,1473,36637,11245,3176,32,20
B_2.txt,48,0,0,0,0,0,0,0,0,0
B_2.txt,49,0,0,0,0,0,0,0,0,0
B_2.txt,50,0,1490,119,1200,24070,6617,1731,30,20
B_2.txt,51,0,0,0,0,0,0,0,0,0
B_2.txt,52,0,0,0,0,0,0,0,0,0
B_2.txt,53,0,1476,213,1240,27470,6558,1718,28,22
B_2.txt,54,0,0,0,0,0,0,0,0,0
B_2.txt,55,0,0,0,0,0,0,0,0,0
B_2.txt,56,0,0,0,0,0,0,0,0,0
B_2.txt,57,0,1476,207,1195,27805,6558,1718,24,21
B_2.txt,58,0,0,0,0,0,0,0,0,0
B_2.txt,59,0,0,0,0,0,0,0,0,0
B_2.txt,60,0,1486,224,1258,29625,6596,1726,29,22
B_2.txt,61,0,0,0,0,0,0,0,0,0
B_2.txt,62,0,0,0,0,0,0,0,0,0
B_2.txt,63,0,1474,210,1203,26073,6551,1716,27,21
B_2.txt,64,0,0,0,0,0,0,0,0,0
B_2.txt,65,0,0,0,0,0,0,0,0,0
B_2.txt,66,0,0,0,0,0,0,0,0,0
B_2.txt,67,0,1489,227,1211,28417,6605,1729,27,56
B_2.txt,68,0,0,0,0,0,0,0,0,0
B_2.txt,69,0,0,0,0,0,0,0,0,0
B_2.txt,70,0,1485,218,1181,26771,6592,1725,27,21
B_2.txt,71,0,0,0,0,0,0,0,0,0
B_2.txt,72,0,0,0,0,0,0,0,0,0
B_2.txt,73,0,1474,209,1212,25813,6549,1716,26,20
B_2.txt,74,0,0,0,0,0,0,0,0,0
B_2.txt,75,0,0,0,0,0,0,0,0,0
B_2.txt,76,0,0,0,0,0,0,0,0,0
B_2.txt,77,0,1475,213,1177,27076,6553,1716,27,19
B_2.txt,78,0,0,0,0,0,0,0,0,0
B_2.txt,79,0,0,0,0,0,0,0,0,0
B_2.txt,80,0,1473,127,1258,23340,6544,1714,16,22
B_2.txt,81,0,0,0,0,0,0,0,0,0
B_2.txt,82,0,0,0,0,0,0,0,0,0
B_2.txt,83,0,1481,207,1217,28512,6579,1723,17,22
B_2.txt,84,0,0,0,0,0,0,0,0,0
B_2.txt,85,0,0,0,0,0,0,0,0,0
B_2.txt,86,0,0,0,0,0,0,0,0,0
B_2.txt,87,0,1484,210,1157,44105,6587,1724,20,21
B_2.txt,88,0,0,0,0,0,0,0,0,0
B_2.txt,89,0,0,0,0,0,0,0,0,0
B_2.txt,90,0,1471,117,1162,30084,6539,1711,16,22
B_2.txt,91,0,0,0,0,0,0,0,0,0
B_2.txt,92,0,0,0,0,0,0,0,0,0
B_2.txt,93,0,1474,214,1137,28076,6551,1716,19,21
B_2.txt,94,0,0,0,0,0,0,0,0,0
B_2.txt,95,0,0,0,0,0,0,0,0,0
B_2.txt,96,0,0,0,0,0,0,0,0,0
B_2.txt,97,0,1481,119,1210,27341,6575,1719,24,20
B_2.txt,98,0,0,0,0,0,0,0,0,0
B_2.txt,99,0,0,0,0,0,0,0,0,0
B_2.txt,100,0,0,0,0,0,0,0,0,0
B_3.txt,1,0,0,0,0,0,0,0,0,0
B_3.txt,2,0,0,0,0,0,0,0,0,0
B_3.txt,3,0,1473,227,1103,26276,6598,1735,14,61
B_3.txt,4,0,0,0,0,0,0,0,0,0
B_3.txt,5,0,0,0,0,0,0,0,0,0
B_3.txt,6,0,0,0,0,0,0,0,0,0
B_3.txt,7,0,1479,225,1230,29228,6617,1739,21,49
B_3.txt,8,0,0,0,0,0,0,0,0,0
B_3.txt,9,0,0,0,0,0,0,0,0,0
B_3.txt,10,0,1473,209,1147,24539,6598,1735,20,20
B_3.txt,11,0,0,0,0,0,0,0,0,0
B_3.txt,12,0,0,0,0,0,0,0,0,0
B_3.txt,13,0,1473,217,1088,24713,6596,1735,15,18
B_3.txt,14,0,0,0,0,0,0,0,0,0
B_3.txt,15,0,0,0,0,0,0,0,0,0
B_3.txt,16,0,0,0,0,0,0,0,0,0
B_3.txt,17,0,1480,216,1175,25201,6630,1742,16,18
B_3.txt,18,0,0,0,0,0,0,0,0,0
B_3.txt,19,0,0,0,0,0,0,0,0,0
B_3.txt,20,0,1473,214,1083,24475,6596,1735,18,18
B_3.txt,21,0,0,0,0,0,0,0,0,0
B_3.txt,22,0,0,0,0,0,0,0,0,0
B_3.txt,23,0,1473,212,1134,25131,6587,1728,18,19
B_3.txt,24,0,0,0,0,0,0,0,0,0
B_3.txt,25,0,0,0,0,0,0,0,0,0
B_3.txt,26,0,0,0,0,0,0,0,0,0
B_3.txt,27,0,1485,218,1182,25155,6635,1739,20,17
B_3.txt,28,0,0,0,0,0,0,0,0,0
B_3.txt,29,0,0,0,0,0,0,0,0,0
B_3.txt,30,0,1487,218,1281,25439,6641,1740,19,17
B_3.txt,31,0,0,0,0,0,0,0,0,0
B_3.txt,32,0,0,0,0,0,0,0,0,0
B_3.txt,33,0,1471,210,1172,24345,6576,1726,16,19
B_3.txt,34,0,0,0,0,0,0,0,0,0
B_3.txt,35,0,0,0,0,0,0,0,0,0
B_3.txt,36,0,0,0,0,0,0,0,0,0
B_3.txt,37,0,1484,213,1160,24888,6623,1737,18,18
B_3.txt,38,0,0,0,0,0,0,0,0,0
B_3.txt,39,0,0,0,0,0,0,0,0,0
B_3.txt,40,0,1480,212,1150,24646,6612,1733,20,19
B_3.txt,41,0,0,0,0,0,0,0,0,0
B_3.txt,42,0,0,0,0,0,0,0,0,0
B_3.txt,43,0,1472,220,1163,24639,6578,1726,18,18
B_3.txt,44,0,0,0,0,0,0,0,0,0
B_3.txt,45,0,0,0,0,0,0,0,0,0
B_3.txt,46,0,0,0,0,0,0,0,0,0
B_3.txt,47,0,1473,144,1128,21369,6585,1728,12,14
B_3.txt,48,0,0,0,0,0,0,0,0,0
B_3.txt,49,0,0,0,0,0,0,0,0,0
B_3.txt,50,0,1469,220,1191,24769,6569,1724,16,18
B_3.txt,51,0,0,0,0,0,0,0,0,0
B_3.txt,52,0,0,0,0,0,0,0,0,0
B_3.txt,53,0,1469,216,1100,24123,6571,1724,19,18
B_3.txt,54,0,0,0,0,0,0,0,0,0
B_3.txt,55,0,0,0,0,0,0,0,0,0
B_3.txt,56,0,0,0,0,0,0,0,0,0
B_3.txt,57,0,1473,213,3175,29841,6587,1728,22,18
B_3.txt,58,0,0,0,0,0,0,0,0,0
B_3.txt,59,0,0,0,0,0,0,0,0,0
B_3.txt,60,0,1480,215,1185,24592,6606,1732,20,20
B_3.txt,61,0,0,0,0,0,0,0,0,0
B_3.txt,62,0,0,0,0,0,0,0,0,0
B_3.txt,63,0,1472,212,1107,24612,6580,1726,16,22
B_3.txt,64,0,0,0,0,0,0,0,0,0
B_3.txt,65,0,0,0,0,0,0,0,0,0
B_3.txt,66,0,1489,217,1183,24925,6650,1742,17,18
B_3.txt,67,0,0,0,0,0,0,0,0,0
B_3.txt,68,0,0,0,0,0,0,0,0,0
B_3.txt,69,0,0,0,0,0,0,0,0,0
B_3.txt,70,0,1478,219,1124,24504,6603,1732,20,18
B_3.txt,71,0,0,0,0,0,0,0,0,0
B_3.txt,72,0,0,0,0,0,0,0,0,0
B_3.txt,73,0,1481,210,3204,30021,6614,1734,23,18
B_3.txt,74,0,0,0,0,0,0,0,0,0
B_3.txt,75,0,0,0,0,0,0,0,0,0
B_3.txt,76,0,2156,286,1272,32579,10193,2809,24,19
B_3.txt,77,0,0,0,0,0,0,0,0,0
B_3.txt,78,0,0,0,0,0,0,0,0,0
B_3.txt,79,0,0,0,0,0,0,0,0,0
B_3.txt,80,0,1471,213,2089,26373,6580,1726,26,18
B_3.txt,81,0,0,0,0,0,0,0,0,0
B_3.txt,82,0,0,0,0,0,0,0,0,0
B_3.txt,83,0,1480,215,1018,25181,6610,1733,16,19
B_3.txt,84,0,0,0,0,0,0,0,0,0
B_3.txt,85,0,0,0,0,0,0,0,0,0
B_3.txt,86,0,1485,214,1090,42929,6632,1738,21,21
B_3.txt,87,0,0,0,0,0,0,0,0,0
B_3.txt,88,0,0,0,0,0,0,0,0,0
B_3.txt,89,0,0,0,0,0,0,0,0,0
B_3.txt,90,0,1471,217,1120,25762,6576,1726,17,54
B_3.txt,91,0,0,0,0,0,0,0,0,0
B_3.txt,92,0,0,0,0,0,0,0,0,0
B_3.txt,93,0,1471,219,1204,25161,6578,1726,18,18
B_3.txt,94,0,0,0,0,0,0,0,0,0
B_3.txt,95,0,0,0,0,0,0,0,0,0
B_3.txt,96,0,1471,212,1165,24107,6580,1726,17,18
B_3.txt,97,0,0,0,0,0,0,0,0,0
B_3.txt,98,0,0,0,0,0,0,0,0,0
B_3.txt,99,0,0,0,0,0,0,0,0,0
B_3.txt,100,0,1471,215,1150,24566,6580,1726,17,18
B_4.txt,1,0,0,0,0,0,0,0,0,0
B_4.txt,2,0,0,0,0,0,0,0,0,0
B_4.txt,3,0,0,0,0,0,0,0,0,0
B_4.txt,4,0,1485,210,1179,25139,6645,1745,20,19
B_4.txt,5,0,0,0,0,0,0,0,0,0
B_4.txt,6,0,0,0,0,0,0,0,0,0
B_4.txt,7,0,1483,224,1152,24902,6636,1743,21,19
B_4.txt,8,0,0,0,0,0,0,0,0,0
B_4.txt,9,0,0,0,0,0,0,0,0,0
B_4.txt,10,0,1481,211,1173,24432,6624,1741,21,20
B_4.txt,11,0,0,0,0,0,0,0,0,0
B_4.txt,12,0,0,0,0,0,0,0,0,0
B_4.txt,13,0,0,0,0,0,0,0,0,0
B_4.txt,14,0,1819,256,1328,29458,8461,2287,30,21
B_4.txt,15,0,0,0,0,0,0,0,0,0
B_4.txt,16,0,0,0,0,0,0,0,0,0
B_4.txt,17,0,1473,212,1028,23459,6600,1735,20,19
B_4.txt,18,0,0,0,0,0,0,0,0,0
B_4.txt,19,0,0,0,0,0,0,0,0,0
B_4.txt,20,0,1471,115,1041,19355,6578,1726,23,21
B_4.txt,21,0,0,0,0,0,0,0,0,0
B_4.txt,22,0,0,0,0,0,0,0,0,0
B_4.txt,23,0,0,0,0,0,0,0,0,0
B_4.txt,24,0,1473,217,3164,28761,6583,1728,27,19
B_4.txt,25,0,0,0,0,0,0,0,0,0
B_4.txt,26,0,0,0,0,0,0,0,0,0
B_4.txt,27,0,1472,220,1144,24141,6582,1726,22,20
B_4.txt,28,0,0,0,0,0,0,0,0,0
B_4.txt,29,0,0,0,0,0,0,0,0,0
B_4.txt,30,0,1473,212,1073,24872,6585,1728,18,19
B_4.txt,31,0,0,0,0,0,0,0,0,0
B_4.txt,32,0,0,0,0,0,0,0,0,0
B_4.txt,33,0,0,0,0,0,0,0,0,0
B_4.txt,34,0,1473,213,1109,23523,6585,1728,21,19
B_4.txt,35,0,0,0,0,0,0,0,0,0
B_4.txt,36,0,0,0,0,0,0,0,0,0
B_4.txt,37,0,1471,214,3155,28692,6576,1726,19,20
B_4.txt,38,0,0,0,0,0,0,0,0,0
B_4.txt,39,0,0,0,0,0,0,0,0,0
B_4.txt,40,0,1473,220,1117,23781,6587,1728,18,19
B_4.txt,41,0,0,0,0,0,0,0,0,0
B_4.txt,42,0,0,0,0,0,0,0,0,0
B_4.txt,43,0,1481,226,1171,24787,6613,1734,22,20
B_4.txt,44,0,0,0,0,0,0,0,0,0
B_4.txt,45,0,0,0,0,0,0,0,0,0
B_4.txt,46,0,0,0,0,0,0,0,0,0
B_4.txt,47,0,1482,213,3190,29187,6619,1735,26,19
B_4.txt,48,0,0,0,0,0,0,0,0,0
B_4.txt,49,0,0,0,0,0,0,0,0,0
B_4.txt,50,0,1471,199,2844,26993,6578,1726,25,20
B_4.txt,51,0,0,0,0,0,0,0,0,0
B_4.txt,52,0,0,0,0,0,0,0,0,0
B_4.txt,53,0,1473,200,2976,27133,6585,1728,22,19
B_4.txt,54,0,0,0,0,0,0,0,0,0
B_4.txt,55,0,0,0,0,0,0,0,0,0
B_4.txt,56,0,0,0,0,0,0,0,0,0
B_4.txt,57,0,1478,119,1166,20460,6603,1732,22,20
B_4.txt,58,0,0,0,0,0,0,0,0,0
B_4.txt,59,0,0,0,0,0,0,0,0,0
B_4.txt,60,0,1480,226,1168,24460,6610,1733,22,19
B_4.txt,61,0,0,0,0,0,0,0,0,0
B_4.txt,62,0,0,0,0,0,0,0,0,0
B_4.txt,63,0,1473,219,1143,24470,6585,1728,22,17
B_4.txt,64,0,0,0,0,0,0,0,0,0
B_4.txt,65,0,0,0,0,0,0,0,0,0
B_4.txt,66,0,0,0,0,0,0,0,0,0
B_4.txt,67,0,1480,227,1196,25285,6615,1735,22,21
B_4.txt,68,0,0,0,0,0,0,0,0,0
B_4.txt,69,0,0,0,0,0,0,0,0,0
B_4.txt,70,0,1489,132,2093,23115,6652,1742,15,21
B_4.txt,71,0,0,0,0,0,0,0,0,0
B_4.txt,72,0,0,0,0,0,0,0,0,0
B_4.txt,73,0,1478,226,1098,24674,6608,1733,18,20
B_4.txt,74,0,0,0,0,0,0,0,0,0
B_4.txt,75,0,0,0,0,0,0,0,0,0
B_4.txt,76,0,0,0,0,0,0,0,0,0
B_4.txt,77,0,1473,219,3189,28795,6585,1728,19,20
B_4.txt,78,0,0,0,0,0,0,0,0,0
B_4.txt,79,0,0,0,0,0,0,0,0,0
B_4.txt,80,0,1489,130,1127,19313,6653,1743,23,23
B_4.txt,81,0,0,0,0,0,0,0,0,0
B_4.txt,82,0,0,0,0,0,0,0,0,0
B_4.txt,83,0,1483,216,1113,32248,6623,1736,20,18
B_4.txt,84,0,0,0,0,0,0,0,0,0
B_4.txt,85,0,0,0,0,0,0,0,0,0
B_4.txt,86,0,0,0,0,0,0,0,0,0
B_4.txt,87,0,1482,218,3156,28305,6619,1735,24,20
B_4.txt,88,0,0,0,0,0,0,0,0,0
B_4.txt,89,0,0,0,0,0,0,0,0,0
B_4.txt,90,0,1473,213,1825,25560,6587,1728,26,20
B_4.txt,91,0,0,0,0,0,0,0,0,0
B_4.txt,92,0,0,0,0,0,0,0,0,0
B_4.txt,93,0,1473,216,1830,25278,6585,1728,18,18
B_4.txt,94,0,0,0,0,0,0,0,0,0
B_4.txt,95,0,0,0,0,0,0,0,0,0
B_4.txt,96,0,0,0,0,0,0,0,0,0
B_4.txt,97,0,1482,213,2238,26972,6616,1735,27,20
B_4.txt,98,0,0,0,0,0,0,0,0,0
B_4.txt,99,0,0,0,0,0,0,0,0,0
B_4.txt,100,0,0,0,0,0,0,0,0,0
B_5.txt,1,0,0,0,0,0,0,0,0,0
B_5.txt,2,0,0,0,0,0,0,0,0,0
B_5.txt,3,0,1474,206,1171,29236,6566,1723,18,24
B_5.txt,4,0,0,0,0,0,0,0,0,0
B_5.txt,5,0,0,0,0,0,0,0,0,0
B_5.txt,6,0,0,0,0,0,0,0,0,0
B_5.txt,7,0,1485,123,1179,21068,6602,1732,16,35
B_5.txt,8,0,0,0,0,0,0,0,0,0
B_5.txt,9,0,0,0,0,0,0,0,0,0
B_5.txt,10,0,1474,130,1164,32314,6553,1716,12,96
B_5.txt,11,0,0,0,0,0,0,0,0,0
B_5.txt,12,0,0,0,0,0,0,0,0,0
B_5.txt,13,0,1474,144,1120,25324,6553,1716,14,25
B_5.txt,14,0,0,0,0,0,0,0,0,0
B_5.txt,15,0,0,0,0,0,0,0,0,0
B_5.txt,16,0,0,0,0,0,0,0,0,0
B_5.txt,17,0,1474,134,1208,24654,6553,1716,12,23
B_5.txt,18,0,0,0,0,0,0,0,0,0
B_5.txt,19,0,0,0,0,0,0,0,0,0
B_5.txt,20,0,1484,138,1122,34988,6589,1724,22,23
B_5.txt,21,0,0,0,0,0,0,0,0,0
B_5.txt,22,0,0,0,0,0,0,0,0,0
B_5.txt,23,0,1476,208,1178,29795,6558,1718,16,65
B_5.txt,24,0,0,0,0,0,0,0,0,0
B_5.txt,25,0,0,0,0,0,0,0,0,0
B_5.txt,26,0,0,0,0,0,0,0,0,0
B_5.txt,27,0,1480,209,1203,28778,6570,1720,16,21
B_5.txt,28,0,0,0,0,0,0,0,0,0
B_5.txt,29,0,0,0,0,0,0,0,0,0
B_5.txt,30,0,1474,198,1216,29022,6553,1716,19,22
B_5.txt,31,0,0,0,0,0,0,0,0,0
B_5.txt,32,0,0,0,0,0,0,0,0,0
B_5.txt,33,0,1481,208,1204,29864,6581,1723,14,24
B_5.txt,34,0,0,0,0,0,0,0,0,0
B_5.txt,35,0,0,0,0,0,0,0,0,0
B_5.txt,36,0,0,0,0,0,0,0,0,0
B_5.txt,37,0,1481,201,1221,29375,6579,1723,30,22
B_5.txt,38,0,0,0,0,0,0,0,0,0
B_5.txt,39,0,0,0,0,0,0,0,0,0
B_5.txt,40,0,1471,109,1170,19753,6539,1711,8,21
B_5.txt,41,0,0,0,0,0,0,0,0,0
B_5.txt,42,0,0,0,0,0,0,0,0,0
B_5.txt,43,0,1481,125,1220,22406,6575,1719,14,20
B_5.txt,44,0,0,0,0,0,0,0,0,0
B_5.txt,45,0,0,0,0,0,0,0,0,0
B_5.txt,46,0,0,0,0,0,0,0,0,0
B_5.txt,47,0,1473,214,1278,26091,6546,1714,17,60
B_5.txt,48,0,0,0,0,0,0,0,0,0
B_5.txt,49,0,0,0,0,0,0,0,0,0
B_5.txt,50,0,1471,102,1209,21297,6537,1711,27,23
B_5.txt,51,0,0,0,0,0,0,0,0,0
B_5.txt,52,0,0,0,0,0,0,0,0,0
B_5.txt,53,0,1474,117,1155,20320,6551,1716,18,24
B_5.txt,54,0,0,0,0,0,0,0,0,0
B_5.txt,55,0,0,0,0,0,0,0,0,0
B_5.txt,56,0,1474,213,1282,25760,6551,1716,18,56
B_5.txt,57,0,0,0,0,0,0,0,0,0
B_5.txt,58,0,0,0,0,0,0,0,0,0
B_5.txt,59,0,0,0,0,0,0,0,0,0
B_5.txt,60,0,1474,209,1233,25207,6551,1716,20,23
B_5.txt,61,0,0,0,0,0,0,0,0,0
B_5.txt,62,0,0,0,0,0,0,0,0,0
B_5.txt,63,0,1484,218,1326,26787,6588,1724,18,60
B_5.txt,64,0,0,0,0,0,0,0,0,0
B_5.txt,65,0,0,0,0,0,0,0,0,0
B_5.txt,66,0,1485,211,1218,25270,6591,1725,17,21
B_5.txt,67,0,0,0,0,0,0,0,0,0
B_5.txt,68,0,0,0,0,0,0,0,0,0
B_5.txt,69,0,0,0,0,0,0,0,0,0
B_5.txt,70,0,1476,120,1244,21951,6558,1718,19,27
B_5.txt,71,0,0,0,0,0,0,0,0,0
B_5.txt,72,0,0,0,0,0,0,0,0,0
B_5.txt,73,0,1486,212,1177,25541,6599,1727,14,21
B_5.txt,74,0,0,0,0,0,0,0,0,0
B_5.txt,75,0,0,0,0,0,0,0,0,0
B_5.txt,76,0,1474,212,1322,26242,6549,1716,19,55
B_5.txt,77,0,0,0,0,0,0,0,0,0
B_5.txt,78,0,0,0,0,0,0,0,0,0
B_5.txt,79,0,0,0,0,0,0,0,0,0
B_5.txt,80,0,1481,209,1056,25095,6581,1723,16,20
B_5.txt,81,0,0,0,0,0,0,0,0,0
B_5.txt,82,0,0,0,0,0,0,0,0,0
B_5.txt,83,0,1474,207,1109,24818,6551,1716,15,28
B_5.txt,84,0,0,0,0,0,0,0,0,0
B_5.txt,85,0,0,0,0,0,0,0,0,0
B_5.txt,86,0,1484,206,1147,25983,6587,1724,21,23
